date,action,stock,shares,price,value,pnl_pct,reason
2021-05-25,SELL,SZ300745,765100,20.64,15791664.0,-3.4611786716557513,rebalance
2021-05-25,SELL,SH603787,785700,20.079999999999995,15776855.999999996,-3.5542747358309423,rebalance
2021-05-25,SELL,SZ002490,1216900,7.43,9041567.0,-12.174940898345167,rebalance
2021-05-25,SELL,SZ300588,8700,10.06,87522.0,-3.1761308950914335,rebalance
2021-05-25,BUY,SZ002622,594900,26.91034247,16029774.386959022,0.0,signal
2021-05-25,BUY,SH600906,1146000,13.97,16030432.505999997,0.0,signal
2021-05-25,BUY,SZ300204,1166900,13.72,16030680.828399997,0.0,signal
2021-05-25,BUY,SZ300096,1860500,8.604999999999999,16030414.983249996,0.0,signal
2021-05-25,BUY,SZ000815,2813700,5.69,16030765.9389,0.0,signal
2021-05-25,BUY,SZ300079,3377600,4.740000100000001,16030637.109399091,0.0,signal
2021-05-25,BUY,SZ300546,1120600,14.286923076923074,16030738.903799994,0.0,signal
2021-05-25,BUY,SH603109,1003700,15.95,16029826.719499998,0.0,signal
2021-05-25,BUY,SH601567,1138300,12.18,13882517.842199998,0.0,signal
2021-05-26,SELL,SH600906,1146000,14.670000000000002,16811820.000000004,5.010737294201872,rebalance
2021-05-26,SELL,SZ300204,1166900,14.98,17480162.0,9.183673469387754,rebalance
2021-05-26,SELL,SZ000815,2813700,5.82,16375734.0,2.284710017574687,rebalance
2021-05-26,SELL,SZ300546,1120600,15.625384615384615,17509806.0,9.368438055241501,rebalance
2021-05-26,SELL,SH603109,1003700,15.742857142857144,15801105.714285715,-1.298701298701288,rebalance
2021-05-26,SELL,SH601567,1138300,13.16,14980028.0,8.045977011494255,rebalance
2021-05-26,BUY,SZ001206,323100,53.00510204081633,17148212.20239796,0.0,signal
2021-05-26,BUY,SZ300069,1044500,16.4,17152068.74,0.0,signal
2021-05-26,BUY,SH600327,2552900,6.71,17152227.9467,0.0,signal
2021-05-26,BUY,SH600519,8700,1965.6727699999992,17123584.85802869,0.0,signal
2021-05-26,BUY,SH600963,2285500,7.49486,17151770.883289,0.0,signal
2021-05-26,BUY,SH688078,424400,30.846,13108060.755119998,0.0,signal
2021-05-27,SELL,SH600655,6700,2629.54958814,17617982.240538,5.419847328244276,rebalance
2021-05-27,SELL,SZ002622,594900,28.88647993,17184566.910357,7.343412526997839,rebalance
2021-05-27,SELL,SZ300096,1860500,10.155,18893377.5,18.0127832655433,rebalance
2021-05-27,SELL,SZ300079,3377600,6.290000100000001,21245104.337760005,32.70042125104595,rebalance
2021-05-27,SELL,SZ300069,1044500,15.73,16429985.0,-4.085365853658529,rebalance
2021-05-27,SELL,SH600327,2552900,6.24,15930096.0,-7.0044709388971675,rebalance
2021-05-27,SELL,SH600519,8700,2002.6927699999994,17423427.098999996,1.8833246593735087,rebalance
2021-05-27,SELL,SH600963,2285500,7.864860000000001,17975137.53,4.936716629796978,rebalance
2021-05-27,BUY,SZ300268,1100200,15.78,17383725.5028,0.0,signal
2021-05-27,BUY,SZ300586,2666400,6.511538461538461,17384937.22984615,0.0,signal
2021-05-27,BUY,SH688060,245400,70.737,17381426.317739993,0.0,signal
2021-05-27,BUY,SZ300959,257200,67.48000000000002,17378418.612800002,0.0,signal
2021-05-27,BUY,SZ300243,1247200,13.920200000000003,17383843.095472004,0.0,signal
2021-05-27,BUY,SZ300785,347300,49.98866666666666,17383633.316446662,0.0,signal
2021-05-27,BUY,SZ300204,1166800,14.88,17384554.579199996,0.0,signal
2021-05-27,BUY,SZ300221,2197700,7.9,17384400.378999997,0.0,signal
2021-05-28,SELL,SZ001206,323100,46.98979591836736,15182403.061224496,-11.348541726826433,rebalance
2021-05-28,SELL,SZ300268,1100200,19.27,21200854.0,22.116603295310533,rebalance
2021-05-28,SELL,SZ300586,2666400,6.25,16665000.0,-4.01653868871824,rebalance
2021-05-28,SELL,SH688060,245400,64.107,15731857.8,-9.372746935832732,rebalance
2021-05-28,SELL,SZ300959,257200,64.50000000000001,16589400.000000004,-4.416123295791352,rebalance
2021-05-28,SELL,SZ300243,1247200,12.880200000000002,16064185.440000003,-7.47115702360599,rebalance
2021-05-28,SELL,SZ300785,347300,48.15755555555555,16725119.044444442,-3.663052514125431,rebalance
2021-05-28,SELL,SZ300204,1166800,13.71,15996828.000000002,-7.86290322580645,rebalance
2021-05-28,SELL,SZ300221,2197700,7.3500000000000005,16153095.000000002,-6.962025316455689,rebalance
2021-05-28,BUY,SH600188,22470600,0.7479487179487183,16828705.37493847,0.0,signal
2021-05-28,BUY,SZ000652,3508700,4.790000000000001,16828521.674900003,0.0,signal
2021-05-28,BUY,SZ300637,1916400,8.770000000000001,16828676.8764,0.0,signal
2021-05-28,BUY,SH688056,238800,70.38000000000001,16828592.7672,0.0,signal
2021-05-28,BUY,SH601567,1090600,15.41,16827993.9898,0.0,signal
2021-05-28,BUY,SZ300079,2667700,6.300000100000002,16828358.730116803,0.0,signal
2021-05-28,BUY,SH603351,835300,20.119999999999997,16828084.106799994,0.0,signal
2021-05-28,BUY,SZ300655,2062200,8.149930567715861,16828635.639605414,0.0,signal
2021-05-28,BUY,SH688051,233100,72.09454984,16827086.379142012,0.0,signal
2021-05-31,SELL,SH688078,424400,34.995999999999995,14852302.399999999,13.453932438565763,rebalance
2021-05-31,SELL,SH600188,22470600,0.7838461538461532,17613493.38461537,4.799451491258,rebalance
2021-05-31,SELL,SZ000652,3508700,4.670000000000001,16385629.000000004,-2.5052192066805867,rebalance
2021-05-31,SELL,SZ300637,1916400,9.55,18301620.0,8.893956670467485,rebalance
2021-05-31,SELL,SH688056,238800,80.78,19290264.0,14.776925262858743,rebalance
2021-05-31,SELL,SH601567,1090600,14.259999999999996,15551955.999999996,-7.462686567164201,rebalance
2021-05-31,SELL,SZ300079,2667700,6.750000100000001,18006975.26677,7.1428570294784555,rebalance
2021-05-31,SELL,SH603351,835300,19.769999999999996,16513880.999999996,-1.739562624254476,rebalance
2021-05-31,SELL,SZ300655,2062200,8.435388306585528,17395457.765840676,3.5025787827008603,rebalance
2021-05-31,SELL,SH688051,233100,75.03166095,17489880.167445,4.073971078976646,rebalance
2021-05-31,BUY,SZ300229,1773500,9.790000000000001,17385136.334499996,0.0,signal
2021-05-31,BUY,SZ300268,838700,20.7,17383659.416999996,0.0,signal
2021-05-31,BUY,SZ300339,834700,20.8,17384330.288,0.0,signal
2021-05-31,BUY,SH605117,3027600,5.7346485260771,17384792.76599184,0.0,signal
2021-05-31,BUY,SH600579,2568400,6.76,17384955.0992,0.0,signal
2021-05-31,BUY,SZ000532,1277100,13.594999999999999,17384745.326849997,0.0,signal
2021-05-31,BUY,SH688586,1337900,12.977469387755106,17385127.617059596,0.0,signal
2021-05-31,BUY,SH600655,6500,2667.63140694,17362145.63049864,0.0,signal
2021-05-31,BUY,SZ300035,1176300,14.76,17384758.844399996,0.0,signal
2021-06-01,SELL,SZ300229,1773500,10.200000000000001,18089700.000000004,4.187946884576088,rebalance
2021-06-01,SELL,SZ300339,834700,20.509999999999998,17119697.0,-1.3942307692307865,rebalance
2021-06-01,SELL,SH605117,3027600,6.101972326345506,18474331.415243655,6.405341122443309,rebalance
2021-06-01,SELL,SH600579,2568400,7.05,18107220.0,4.289940828402372,rebalance
2021-06-01,SELL,SZ000532,1277100,13.204999999999998,16864105.499999996,-2.8687017285766836,rebalance
2021-06-01,SELL,SH688586,1337900,13.24787755102041,17724335.37551021,2.0836740599091685,rebalance
2021-06-01,SELL,SH600655,6500,2713.3295895,17636642.33175,1.7130620985010836,rebalance
2021-06-01,SELL,SZ300035,1176300,16.130000000000003,18973719.000000004,9.28184281842821,rebalance
2021-06-01,BUY,SZ000408,1505700,11.891999999999998,17929061.919719994,0.0,signal
2021-06-01,BUY,SH600851,2040600,8.775,17929543.1445,0.0,signal
2021-06-01,BUY,SZ300884,811300,22.07142857142857,17929828.514999997,0.0,signal
2021-06-01,BUY,SH688510,680800,26.3,17928316.551999997,0.0,signal
2021-06-01,BUY,SZ300077,1645800,10.88,17929582.195199996,0.0,signal
2021-06-01,BUY,SH600704,3014600,5.9399999999999995,17930002.741199996,0.0,signal
2021-06-01,BUY,SZ002379,4213300,4.25,17929803.482499998,0.0,signal
2021-06-01,BUY,SH688005,257600,69.49583221476509,17925399.142815564,0.0,signal
2021-06-01,BUY,SH605186,540600,29.915,16193072.663699998,0.0,signal
2021-06-02,SELL,SZ300268,838700,21.56,18082372.0,4.154589371980677,rebalance
2021-06-02,SELL,SH600851,2040600,8.685,17722611.0,-1.025641025641022,rebalance
2021-06-02,SELL,SZ300884,811300,20.67142857142857,16770730.0,-6.343042071197402,rebalance
2021-06-02,SELL,SH688510,680800,27.27,18565416.0,3.688212927756651,rebalance
2021-06-02,SELL,SZ300077,1645800,10.94,18005052.0,0.5514705882352811,rebalance
2021-06-02,SELL,SH600704,3014600,6.9399999999999995,20921324.0,16.835016835016848,rebalance
2021-06-02,SELL,SH688005,257600,70.16026174496643,18073283.425503355,0.9560710463154765,rebalance
2021-06-02,SELL,SH605186,540600,36.21499999999999,19577828.999999993,21.059669062343268,rebalance
2021-06-02,BUY,SZ000937,150624600,0.11818181818181846,17824230.50672731,0.0,signal
2021-06-02,BUY,SH600188,17544600,1.0146153846153845,17824162.404323075,0.0,signal
2021-06-02,BUY,SH688316,197700,90.0,17816130.9,0.0,signal
2021-06-02,BUY,SZ300036,160900,110.62893625,17823336.09722041,0.0,signal
2021-06-02,BUY,SZ300230,3528400,5.045,17823919.0114,0.0,signal
2021-06-02,BUY,SZ300286,1249200,14.249094900000003,17823109.309233807,0.0,signal
2021-06-02,BUY,SZ002679,674000,26.410899999999998,17824087.830579996,0.0,signal
2021-06-02,BUY,SZ300279,485500,36.66102015,17822063.88569267,0.0,signal
2021-06-02,BUY,SZ000938,236200,21.319999999999997,5042330.519199998,0.0,signal
2021-06-02,BUY,SH603167,7800,5.839999999999999,45611.21759999999,0.0,signal
2021-06-03,SELL,SZ000408,1505700,10.111999999999997,15225638.399999995,-14.968045745038694,rebalance
2021-06-03,SELL,SZ002379,4213300,3.47,14620151.0,-18.352941176470583,rebalance
2021-06-03,SELL,SZ300036,160900,104.87090005,16873727.818045,-5.20481927710843,rebalance
2021-06-03,SELL,SZ300230,3528400,5.025,17730210.0,-0.3964321110009772,rebalance
2021-06-03,SELL,SZ300286,1249200,13.479094900000003,16838085.349080004,-5.403852001855913,rebalance
2021-06-03,SELL,SZ002679,674000,24.4009,16446206.6,-7.610494152035708,rebalance
2021-06-03,SELL,SZ300279,485500,38.45077074,18667849.19427,4.8818897637795455,rebalance
2021-06-03,SELL,SZ000938,236200,22.129999999999995,5227105.999999999,3.7992495309568497,rebalance
2021-06-03,SELL,SH603167,7800,5.659999999999999,44147.99999999999,-3.082191780821919,rebalance
2021-06-03,BUY,SZ300853,479700,38.849999999999994,18660572.248499993,0.0,signal
2021-06-03,BUY,SZ300191,207100,89.971068,18657231.093437634,0.0,signal
2021-06-03,BUY,SH603059,645300,28.880450000000007,18660781.9057005,0.0,signal
2021-06-03,BUY,SZ002536,1999700,9.32,18661432.365199998,0.0,signal
2021-06-03,BUY,SH688589,734300,25.379166666666666,18660148.78204166,0.0,signal
2021-06-03,BUY,SH688560,864400,21.560000000000002,18660691.4032,0.0,signal
2021-06-04,SELL,SH688316,197700,79.99,15814022.999999998,-11.122222222222234,rebalance
2021-06-04,SELL,SZ300853,479700,37.87222222222222,18167305.0,-2.5168025168025077,rebalance
2021-06-04,SELL,SZ300191,207100,91.85228124,19022607.444803998,2.0909090909090766,rebalance
2021-06-04,SELL,SH603059,645300,25.070450000000005,16177961.385000004,-13.19231521669504,rebalance
2021-06-04,SELL,SH688589,734300,23.57361111111111,17310102.638888888,-7.114321676790903,rebalance
2021-06-04,SELL,SH688560,864400,20.470000000000002,17694268.000000004,-5.055658627087201,rebalance
2021-06-04,BUY,SZ300266,4532800,3.51,15930811.166399997,0.0,signal
2021-06-04,BUY,SZ300615,1313800,12.11,15930801.153399998,0.0,signal
2021-06-04,BUY,SH688313,816300,19.490000000000002,15930369.5931,0.0,signal
2021-06-04,BUY,SH600546,9133400,1.7420000000000004,15931066.297640001,0.0,signal
2021-06-04,BUY,SH603648,2305800,6.8999999999999995,15930703.025999995,0.0,signal
2021-06-04,BUY,SZ300220,1122000,14.18,15930642.947999997,0.0,signal
2021-06-04,BUY,SZ002117,2222100,7.16,15930919.306799999,0.0,signal
2021-06-04,BUY,SH600018,521200,3.9700400000000013,2071874.7883024004,0.0,signal
2021-06-07,SELL,SZ002536,1999700,7.310000000000002,14617807.000000004,-21.566523605150188,rebalance
2021-06-07,SELL,SZ300266,4532800,3.64,16499392.0,3.70370370370372,rebalance
2021-06-07,SELL,SZ300615,1313800,13.129999999999999,17250194.0,8.422791081750614,rebalance
2021-06-07,SELL,SH688313,816300,18.330000000000002,14962779.000000002,-5.951770138532586,rebalance
2021-06-07,SELL,SH600546,9133400,2.0820000000000003,19015738.800000004,19.5177956371986,rebalance
2021-06-07,SELL,SH603648,2305800,6.760000000000001,15587208.000000002,-2.0289855072463614,rebalance
2021-06-07,SELL,SZ300220,1122000,15.81,17738820.0,11.495063469675614,rebalance
2021-06-07,SELL,SZ002117,2222100,7.259999999999999,16132445.999999998,1.3966480446927276,rebalance
2021-06-07,SELL,SH600018,521200,3.6600400000000004,1907612.8480000002,-7.80848555682061,rebalance
2021-06-07,BUY,SZ002616,2467900,6.91,17075358.145699997,0.0,signal
2021-06-07,BUY,SZ300432,2559800,6.661904761904764,17075312.89647619,0.0,signal
2021-06-07,BUY,SH600663,1338200,12.74286,17074663.495827597,0.0,signal
2021-06-07,BUY,SH603867,931600,18.303846153846155,17074030.49892308,0.0,signal
2021-06-07,BUY,SH600423,4050600,4.21,17075194.933799997,0.0,signal
2021-06-07,BUY,SH688108,1397800,12.2,17075329.108,0.0,signal
2021-06-08,SELL,SZ002616,2467900,6.81,16806399.0,-1.447178002894367,rebalance
2021-06-08,SELL,SZ300432,2559800,6.223809523809526,15931707.619047623,-6.576125804145816,rebalance
2021-06-08,SELL,SH600663,1338200,13.37286,17895561.252,4.943945079832934,rebalance
2021-06-08,SELL,SH688108,1397800,11.18,15627404.0,-8.360655737704914,rebalance
2021-06-08,BUY,SH600546,7363100,2.1919999999999997,16160897.089759994,0.0,signal
2021-06-08,BUY,BJ920729,1041200,15.499999999999998,16159580.179999996,0.0,signal
2021-06-08,BUY,SH603309,1238200,13.035,16160918.918099998,0.0,signal
2021-06-08,BUY,SZ002835,1425800,11.32,16161038.072799997,0.0,signal
2021-06-08,BUY,SH688609,1364100,11.831999999999999,16161013.240559997,0.0,signal
2021-06-08,BUY,SZ300077,1270800,12.7,16160140.907999998,0.0,signal
2021-06-08,BUY,BJ920640,16700,18.8,314368.1479999999,0.0,signal
2021-06-09,SELL,SZ000937,150624600,0.20000000000000015,30124920.000000022,69.23076923076896,hold_end
2021-06-09,SELL,SH600188,17544600,1.7582051282051279,30847005.692307685,73.28784432650997,hold_end
2021-06-09,SELL,SH603867,931600,18.203846153846154,16958703.076923076,-0.5463332632906104,rebalance
2021-06-09,SELL,SH600423,4050600,4.18,16931508.0,-0.7125890736342066,rebalance
2021-06-09,SELL,SH600546,7363100,2.802,20631406.2,27.828467153284684,rebalance
2021-06-09,SELL,BJ920729,1041200,17.5,18221000.0,12.903225806451623,rebalance
2021-06-09,SELL,SH603309,1238200,12.445,15409399.0,-4.5262754123513655,rebalance
2021-06-09,SELL,SZ300077,1270800,12.14,15427512.0,-4.409448818897632,rebalance
2021-06-09,SELL,BJ920640,16700,20.82,347694.0,10.744680851063837,rebalance
2021-06-09,BUY,SH600032,1590900,12.790799999999999,20375337.268835995,0.0,signal
2021-06-09,BUY,SZ300220,1114400,18.26,20375397.627199996,0.0,signal
2021-06-09,BUY,SH603196,1777500,11.448,20375273.466,0.0,signal
2021-06-09,BUY,SZ002895,2764900,7.360000000000002,20376118.563200004,0.0,signal
2021-06-09,BUY,SZ300397,1099900,18.5,20374602.595,0.0,signal
2021-06-09,BUY,SH603929,3271600,6.220000000000001,20375806.1576,0.0,signal
2021-06-09,BUY,SH600796,645000,31.54578784,20373484.299903836,0.0,signal
2021-06-10,SELL,SZ002835,1425800,13.74,19590492.0,21.378091872791515,rebalance
2021-06-10,SELL,SH600032,1590900,13.2808,21128424.72,3.830878443881547,rebalance
2021-06-10,SELL,SZ002895,2764900,7.580000000000001,20957942.000000004,2.989130434782594,rebalance
2021-06-10,SELL,SZ300397,1099900,20.81,22888919.0,12.48648648648647,rebalance
2021-06-10,SELL,SH603929,3271600,6.15,20120340.0,-1.12540192926045,rebalance
2021-06-10,SELL,SH600796,645000,30.74325312,19829398.262399998,-2.5440313111546042,rebalance
2021-06-10,BUY,SZ000937,110516000,0.19090909090909125,21125937.152727306,0.0,signal
2021-06-10,BUY,SZ002247,6335800,3.33,21125641.678199995,0.0,signal
2021-06-10,BUY,SH600188,12626000,1.6710256410256408,21125797.624256402,0.0,signal
2021-06-10,BUY,SZ002136,1403700,15.030000000000001,21125037.894299995,0.0,signal
2021-06-10,BUY,SH600546,7476400,2.8219999999999996,21125828.721039996,0.0,signal
2021-06-10,BUY,SZ002547,4314600,4.89,21125821.912199996,0.0,signal
2021-06-10,BUY,SZ300542,1330800,14.626000000000001,19489584.365039997,0.0,signal
2021-06-10,BUY,SZ300608,15100,11.265333333333334,170327.67182666666,0.0,signal
2021-06-11,SELL,SZ300220,1114400,18.81,20961864.0,3.0120481927710774,rebalance
2021-06-11,SELL,SH603196,1777500,8.818,15673995.0,-22.973445143256466,rebalance
2021-06-11,SELL,SZ002247,6335800,2.94,18627252.0,-11.711711711711715,rebalance
2021-06-11,SELL,SH600188,12626000,1.4966666666666666,18896913.333333332,-10.434248887524921,rebalance
2021-06-11,SELL,SZ002136,1403700,15.350000000000001,21546795.000000004,2.1290751829674104,rebalance
2021-06-11,SELL,SH600546,7476400,2.8219999999999996,21098400.799999997,0.0,rebalance
2021-06-11,SELL,SZ002547,4314600,5.35,23083110.0,9.40695296523517,rebalance
2021-06-11,BUY,SH600256,18334000,1.1749999999999996,21570455.18499999,0.0,signal
2021-06-11,BUY,SZ002346,476700,45.18930037,21569743.747711286,0.0,signal
2021-06-11,BUY,SZ300339,576600,37.36,21569780.308799997,0.0,signal
2021-06-11,BUY,SZ300345,3916800,5.5,21570405.119999997,0.0,signal
2021-06-11,BUY,SH688269,288300,74.71428571428572,21568130.738571428,0.0,signal
2021-06-11,BUY,SH603918,2221400,9.697461538461539,21569945.584918458,0.0,signal
2021-06-15,SELL,SZ300542,1330800,15.296000000000001,20355916.8,4.580883358402854,rebalance
2021-06-15,SELL,SH600256,18334000,1.075,19709050.0,-8.510638297872308,rebalance
2021-06-15,SELL,SZ002346,476700,41.65506586,19856969.895462,-7.820954254795865,rebalance
2021-06-15,SELL,SZ300345,3916800,6.04,23657472.0,9.818181818181815,rebalance
2021-06-15,SELL,SH688269,288300,79.52142857142859,22926027.857142862,6.434034416826018,rebalance
2021-06-15,SELL,SH603918,2221400,8.649000000000001,19212888.6,-10.811711232915822,rebalance
2021-06-15,BUY,SZ300371,1617600,12.417477966666668,20112624.82494654,0.0,signal
2021-06-15,BUY,SZ002892,3754700,5.34984159378037,20113163.39746897,0.0,signal
2021-06-15,BUY,SH600546,7118000,2.8219999999999996,20113109.09479999,0.0,signal
2021-06-15,BUY,SZ300649,1133500,17.720000000000002,20111731.306,0.0,signal
2021-06-15,BUY,SZ300897,1658200,12.113348041919469,20112465.982950903,0.0,signal
2021-06-15,BUY,SZ300541,1500300,13.388596076923076,20113023.678110156,0.0,signal
2021-06-16,SELL,SH688609,1364100,16.942,23110582.2,43.18796484110887,hold_end
2021-06-16,SELL,SZ300371,1617600,11.150811300000003,18037552.358880006,-10.20067577383178,rebalance
2021-06-16,SELL,SZ002892,3754700,5.05916409829238,18995643.4398584,-5.433385089867471,rebalance
2021-06-16,SELL,SZ300897,1658200,11.944429123000551,19806252.371759515,-1.3944858047036712,rebalance
2021-06-16,SELL,SZ300541,1500300,12.688596076923075,19036700.694207687,-5.228330110029522,rebalance
2021-06-16,BUY,SZ300319,1722800,10.987561200000002,18953978.61692597,0.0,signal
2021-06-16,BUY,SH605319,1402900,13.492857142857142,18953737.15378571,0.0,signal
2021-06-16,BUY,SZ300076,3058100,6.19,18954247.5307,0.0,signal
2021-06-16,BUY,SH600905,4413700,4.288880000000001,18954438.4345528,0.0,signal
2021-06-16,BUY,SZ300235,1991200,9.506469566666667,18953890.268008154,0.0,signal
2021-06-16,BUY,SZ300270,2825300,6.7,18954118.362999998,0.0,signal
2021-06-17,SELL,SH600546,7118000,2.4020000000000006,17097436.000000004,-14.883061658398267,rebalance
2021-06-17,SELL,SZ300649,1133500,20.17,22862695.000000004,13.826185101580135,rebalance
2021-06-17,SELL,SZ300319,1722800,10.547561200000002,18171338.435360003,-4.0045283206249565,rebalance
2021-06-17,SELL,SH605319,1402900,13.000000000000002,18237700.000000004,-3.652726310217025,rebalance
2021-06-17,SELL,SH600905,4413700,5.1288800000000005,22637337.656000003,19.585532819757123,rebalance
2021-06-17,SELL,SZ300235,1991200,9.039802900000002,18000055.53448,-4.908937680745096,rebalance
2021-06-17,SELL,SZ300270,2825300,6.54,18477462.0,-2.3880597014925398,rebalance
2021-06-17,BUY,SH605499,179700,115.5325443786982,20788187.78254437,0.0,signal
2021-06-17,BUY,SZ300287,3151800,6.59,20797363.470599998,0.0,signal
2021-06-17,BUY,SH600971,4438100,4.68,20797309.400399998,0.0,signal
2021-06-17,BUY,SZ003032,606700,34.23474,20797218.0397854,0.0,signal
2021-06-17,BUY,SZ300134,369200,56.248543,20793959.126298275,0.0,signal
2021-06-17,BUY,SZ300831,1377100,15.082677500000003,20797356.646990824,0.0,signal
2021-06-18,SELL,SZ000937,110516000,0.18181818181818155,20093818.18181815,-4.761904761905078,hold_end
2021-06-18,SELL,SZ300608,15100,15.915333333333336,240321.53333333338,41.27707420996569,hold_end
2021-06-18,SELL,SH605499,179700,145.50295857988164,26146881.65680473,25.941101152368763,rebalance
2021-06-18,SELL,SZ300287,3151800,7.08,22314744.0,7.43550834597877,rebalance
2021-06-18,SELL,SZ300134,369200,52.65728987,19441071.420004,-6.384615384615378,rebalance
2021-06-18,SELL,SZ300831,1377100,16.0426775,22092371.18525,6.36491763481648,rebalance
2021-06-18,BUY,SZ000937,88108600,0.20909090909090902,18446656.79218181,0.0,signal
2021-06-18,BUY,SZ300708,1343400,13.713295019157089,18446389.70142299,0.0,signal
2021-06-18,BUY,SZ300608,1169100,15.757000000000001,18445456.661310002,0.0,signal
2021-06-18,BUY,SZ300793,1049100,17.56,18446144.854799997,0.0,signal
2021-06-18,BUY,SH601872,5514100,3.3409999999999993,18446557.490529995,0.0,signal
2021-06-18,BUY,SZ300237,6032300,3.0540000000000003,18446593.63746,0.0,signal
2021-06-18,BUY,SH688595,158200,64.71428571428571,10251109.139999997,0.0,signal
2021-06-21,SELL,SZ300076,3058100,7.53,23027493.0,21.647819063004835,rebalance
2021-06-21,SELL,SH600971,4438100,3.84,17042304.0,-17.948717948717952,rebalance
2021-06-21,SELL,SZ003032,606700,36.86474,22365837.757999998,7.682254925844312,rebalance
2021-06-21,SELL,SZ300708,1343400,14.130919540229888,18983477.31034483,3.0453987935750604,rebalance
2021-06-21,SELL,SZ300608,1169100,17.623666666666665,20603828.7,11.846586702206396,rebalance
2021-06-21,SELL,SH601872,5514100,3.3743333333333325,18606411.43333333,0.9977052778609163,rebalance
2021-06-21,SELL,SZ300237,6032300,3.4240000000000004,20654595.200000003,12.115258677144736,rebalance
2021-06-21,SELL,SH688595,158200,63.14285714285714,9989200.0,-2.428256070640178,rebalance
2021-06-21,BUY,SZ000631,6194800,2.84,17616103.201599997,0.0,signal
2021-06-21,BUY,SZ300484,1213300,14.5,17615720.705,0.0,signal
2021-06-21,BUY,SZ300287,2633700,6.68,17615987.050799996,0.0,signal
2021-06-21,BUY,SZ300619,1505600,11.684674556213018,17615316.1916497,0.0,signal
2021-06-21,BUY,SZ300811,1134600,15.505102040816327,17614958.490918364,0.0,signal
2021-06-21,BUY,SZ300977,677900,25.952222222222225,17615882.359322224,0.0,signal
2021-06-21,BUY,SZ300098,2665600,6.6,17615830.847999997,0.0,signal
2021-06-21,BUY,SZ300046,555400,31.675,17615164.983499996,0.0,signal
2021-06-22,SELL,SZ300793,1049100,16.900000000000002,17729790.000000004,-3.758542141230048,rebalance
2021-06-22,SELL,SZ000631,6194800,2.9,17964920.0,2.1126760563380254,rebalance
2021-06-22,SELL,SZ300484,1213300,14.39,17459387.0,-0.758620689655165,rebalance
2021-06-22,SELL,SZ300287,2633700,6.5,17119050.0,-2.6946107784431073,rebalance
2021-06-22,SELL,SZ300619,1505600,10.696964041875285,16105349.061447429,-8.453042569444468,rebalance
2021-06-22,SELL,SZ300811,1134600,15.479591836734697,17563144.897959188,-0.16452780519906618,rebalance
2021-06-22,SELL,SZ300098,2665600,6.12,16313472.0,-7.2727272727272645,rebalance
2021-06-22,BUY,SZ300581,852400,20.53405882352941,17525985.942439996,0.0,signal
2021-06-22,BUY,SZ002513,2966800,5.9,17526875.356,0.0,signal
2021-06-22,BUY,SZ300696,468200,37.382250899999995,17525122.95221279,0.0,signal
2021-06-22,BUY,SH605117,1556200,11.24739784349114,17525954.684722163,0.0,signal
2021-06-22,BUY,SH688333,284200,61.58414626822159,17524967.24810883,0.0,signal
2021-06-22,BUY,SH688626,149900,116.75983000000001,17525051.5050721,0.0,signal
2021-06-22,BUY,SH603239,1121300,15.609999999999996,17526247.540899992,0.0,signal
2021-06-23,SELL,SZ300977,677900,30.392222222222223,20602887.444444444,17.10836151903068,rebalance
2021-06-23,SELL,SZ300046,555400,34.955000000000005,19414007.000000004,10.355169692186283,rebalance
2021-06-23,SELL,SZ002513,2966800,5.51,16347068.0,-6.610169491525431,rebalance
2021-06-23,SELL,SZ300696,468200,36.91558423333333,17283876.53804666,-1.2483642783176263,rebalance
2021-06-23,SELL,SH605117,1556200,11.825860521079179,18403404.142903417,5.143080076275552,rebalance
2021-06-23,SELL,SH688333,284200,65.29770311953354,18557607.22657143,6.03005331134745,rebalance
2021-06-23,SELL,SH688626,149900,112.43983000000001,16854730.517,-3.699902612054151,rebalance
2021-06-23,SELL,SH603239,1121300,15.309999999999995,17167102.999999996,-1.9218449711723262,rebalance
2021-06-23,BUY,SH688425,2497000,7.369000000000001,18424313.5109,0.0,signal
2021-06-23,BUY,SZ300021,3579800,5.140000000000001,18424092.2236,0.0,signal
2021-06-23,BUY,SZ002767,1008500,18.244000000000003,18422992.7962,0.0,signal
2021-06-23,BUY,SH688085,658900,27.92208840470823,18421781.27312707,0.0,signal
2021-06-23,BUY,SZ300353,1726100,10.66,18424146.293799996,0.0,signal
2021-06-23,BUY,SZ300301,3755100,4.9,18423909.986999996,0.0,signal
2021-06-23,BUY,SZ300057,2972600,6.19,18424314.512199998,0.0,signal
2021-06-23,BUY,SH600060,1367200,13.458400000000001,18424244.901823997,0.0,signal
2021-06-24,SELL,SZ300581,852400,21.410529411764706,18250335.270588234,4.268374780493822,rebalance
2021-06-24,SELL,SH688425,2497000,6.219,15528843.0,-15.605916677975307,rebalance
2021-06-24,SELL,SZ300021,3579800,5.030000000000001,18006394.000000004,-2.1400778210116655,rebalance
2021-06-24,SELL,SZ002767,1008500,17.444000000000003,17592274.000000004,-4.385003288752465,rebalance
2021-06-24,SELL,SH688085,658900,24.509867017280232,16149551.377685945,-12.220509218259723,rebalance
2021-06-24,SELL,SZ300353,1726100,10.84,18710924.0,1.6885553470919357,rebalance
2021-06-24,SELL,SZ300301,3755100,4.05,15208155.0,-17.34693877551021,rebalance
