rank,instrument,composite_score,momentum_5d,reversal_5d,momentum_10d,momentum_20d,volatility_20d,score_momentum_5d,score_reversal_5d,score_momentum_10d,score_momentum_20d,score_volatility_20d
463,SZ300901,0.3219166023581674,0.07513107851452254,-0.07513107851452254,0.053924495713762344,0.6903217967690527,0.8653367193080219,0.015026215702904508,-0.015026215702904508,0.01078489914275247,0.13806435935381053,0.17306734386160438
464,SH688352,0.32171774799809705,1.0454392804742882,-1.0454392804742882,1.0040701333527995,0.4256354405641222,0.17888316607356355,0.20908785609485767,-0.20908785609485767,0.20081402667055992,0.08512708811282445,0.035776633214712715
465,SH603336,0.32169012027495936,0.6060348235633288,-0.6060348235633288,0.5759334092205741,0.8414270964731079,0.1910900956811145,0.12120696471266577,-0.12120696471266577,0.11518668184411483,0.1682854192946216,0.03821801913622291
466,SZ002246,0.3214576611314206,0.45120753687020404,-0.45120753687020404,0.9551529810327077,0.8534821301673741,-0.20134680554297915,0.09024150737404081,-0.09024150737404081,0.19103059620654156,0.17069642603347482,-0.04026936110859583
467,SZ300252,0.3210939011669216,0.4828849664747977,-0.4828849664747977,0.4587607363659334,1.128316750907038,0.018392018561636483,0.09657699329495956,-0.09657699329495956,0.09175214727318669,0.2256633501814076,0.0036784037123272968
468,SZ300593,0.32017934811161486,0.0219071844135456,-0.0219071844135456,0.41522176251811893,0.7731630775839423,0.41251190045601294,0.00438143688270912,-0.00438143688270912,0.0830443525036238,0.15463261551678847,0.08250238009120259
469,SZ002295,0.3200895215522014,-0.9437758370245459,0.9437758370245459,0.03432672725282179,0.7192265035218379,0.8468943769863471,-0.1887551674049092,0.1887551674049092,0.0068653454505643585,0.1438453007043676,0.16937887539726942
470,SH688419,0.31917034164352465,1.025342873863131,-1.025342873863131,0.5522755678749169,0.5957190702287218,0.44785707011398457,0.2050685747726262,-0.2050685747726262,0.11045511357498339,0.11914381404574437,0.08957141402279692
471,SH600508,0.31872915487614895,-0.3099165120341192,0.3099165120341192,-0.08587965562977298,1.363732482635768,0.31579294737474967,-0.06198330240682384,0.06198330240682384,-0.017175931125954596,0.2727464965271536,0.06315858947494994
472,SZ000532,0.31794041313327476,0.9994644479623602,-0.9994644479623602,0.7190222841520877,0.8927536348912061,-0.02207385337692008,0.19989288959247206,-0.19989288959247206,0.14380445683041754,0.17855072697824123,-0.004414770675384016
473,SZ002528,0.3176217307870189,-0.7768702089399805,0.7768702089399805,-0.8443186651016457,1.7220687944510342,0.7103585245857058,-0.1553740417879961,0.1553740417879961,-0.16886373302032914,0.34441375889020687,0.14207170491714116
474,SZ300145,0.317099898938996,0.4852519818106437,-0.4852519818106437,0.27415549439672143,1.4693734469035233,-0.1580294466052648,0.09705039636212875,-0.09705039636212875,0.05483109887934429,0.29387468938070466,-0.03160588932105296
475,SZ300814,0.31703897114410307,0.6451406301880854,-0.6451406301880854,1.04554927933842,0.3590355474391746,0.1806100289429207,0.1290281260376171,-0.1290281260376171,0.20910985586768402,0.07180710948783492,0.03612200578858414
476,SH688563,0.31678502235577327,0.3631930281239696,-0.3631930281239696,1.0980067629224364,0.7820887681206662,-0.29617041926423643,0.07263860562479392,-0.07263860562479392,0.2196013525844873,0.15641775362413324,-0.059234083852847286
477,SZ300716,0.31543886605260774,0.5755397987044358,-0.5755397987044358,0.22207716010923412,0.8973912078743185,0.45772596227948587,0.11510795974088717,-0.11510795974088717,0.04441543202184683,0.1794782415748637,0.09154519245589718
478,SH600857,0.31481664199066767,-0.4800363213506785,0.4800363213506785,0.7375140023176512,0.4399299788823977,0.39663922875328933,-0.0960072642701357,0.0960072642701357,0.14750280046353023,0.08798599577647954,0.07932784575065788
479,SZ001316,0.3145992335398166,-0.29685906486737756,0.29685906486737756,0.738597673331043,0.787596614943808,0.04680187942423219,-0.05937181297347552,0.05937181297347552,0.1477195346662086,0.1575193229887616,0.009360375884846438
480,SH603803,0.3125057504246045,0.6505630039555247,-0.6505630039555247,0.6035206605062599,0.9992725551637738,-0.04026446354701117,0.13011260079110495,-0.13011260079110495,0.12070413210125197,0.19985451103275476,-0.008052892709402236
481,SZ002779,0.311155433137882,0.2699485915974307,-0.2699485915974307,0.8824391586407466,0.724250757582141,-0.050912750533477484,0.05398971831948614,-0.05398971831948614,0.17648783172814933,0.1448501515164282,-0.010182550106695498
482,SZ300424,0.31078403243628566,0.6554674083285433,-0.6554674083285433,0.8799082554586312,0.4872352845873986,0.18677662213539825,0.13109348166570867,-0.13109348166570867,0.17598165109172625,0.09744705691747974,0.03735532442707965
483,SH600082,0.3101458319803779,0.5260101365341833,-0.5260101365341833,0.6462864946551262,0.9730969880038671,-0.06865432275710408,0.10520202730683666,-0.10520202730683666,0.12925729893102525,0.19461939760077343,-0.013730864551420816
484,SH601199,0.3095055306709877,1.5014026329822707,-1.5014026329822707,1.0833833027779234,0.5209250312566777,-0.05678068067966247,0.30028052659645416,-0.30028052659645416,0.21667666055558468,0.10418500625133553,-0.011356136135932495
485,SZ000863,0.30935137941575486,0.5485804136070432,-0.5485804136070432,0.7643688723088131,0.9865138101493837,-0.2041257853794225,0.10971608272140865,-0.10971608272140865,0.15287377446176265,0.19730276202987673,-0.0408251570758845
486,SH600498,0.3091940115019203,0.5208267541522046,-0.5208267541522046,0.6116433485004896,0.7984190508068243,0.13590765820228726,0.10416535083044093,-0.10416535083044093,0.12232866970009793,0.15968381016136488,0.027181531640457453
487,SH688551,0.30853300361301816,0.693232646322393,-0.693232646322393,0.979690746050808,0.33624900501284904,0.2267252670014335,0.1386465292644786,-0.1386465292644786,0.19593814921016162,0.06724980100256982,0.0453450534002867
488,SH603880,0.30845700392126,0.5162982650708882,-0.5162982650708882,0.44511726128078694,1.1602273530514455,-0.06305959472593255,0.10325965301417764,-0.10325965301417764,0.08902345225615739,0.23204547061028913,-0.01261191894518651
489,SZ002264,0.308098467811572,0.09290609576674737,-0.09290609576674737,0.706892845926037,0.7953933399399913,0.03820615319183186,0.018581219153349475,-0.018581219153349475,0.1413785691852074,0.15907866798799827,0.0076412306383663725
490,SH600135,0.30722193520362173,0.7882842741486299,-0.7882842741486299,0.7520061584095101,0.8920279168852524,-0.1079243992766538,0.157656854829726,-0.157656854829726,0.15040123168190203,0.17840558337705048,-0.021584879855330762
491,SZ300690,0.30718974700289914,0.5627149232348627,-0.5627149232348627,0.26057078800605304,1.0348965786449027,0.2404813683635399,0.11254298464697254,-0.11254298464697254,0.05211415760121061,0.20697931572898054,0.04809627367270798
492,SH688835,0.306973031141254,2.40435320382596,-2.40435320382596,1.53486515570627,0.0,0.0,0.48087064076519204,-0.48087064076519204,0.306973031141254,0.0,0.0
493,SH603578,0.3069309957525279,0.6087137314267765,-0.6087137314267765,0.7462119799624631,0.7704013104197411,0.01804168838043531,0.12174274628535531,-0.12174274628535531,0.14924239599249264,0.15408026208394823,0.003608337676087062
494,SZ002806,0.3068032162158735,0.876757911269025,-0.876757911269025,0.6243279382953969,0.9947860484628154,-0.08509790567884504,0.175351582253805,-0.175351582253805,0.12486558765907939,0.1989572096925631,-0.01701958113576901
495,SZ300790,0.3066133232886822,0.34261062603655384,-0.34261062603655384,0.9091077940175742,0.5492724656406635,0.07468635678517285,0.06852212520731077,-0.06852212520731077,0.18182155880351486,0.1098544931281327,0.01493727135703457
496,SZ300050,0.30341749927145834,0.3098070645951178,-0.3098070645951178,0.7232185796999899,0.7206727874769058,0.07319612918039597,0.061961412919023566,-0.061961412919023566,0.144643715939998,0.14413455749538115,0.014639225836079196
497,SZ002306,0.3028452688735577,-0.42086163356264994,0.42086163356264994,0.14203164631562853,1.2332595095268108,0.13893518852534922,-0.08417232671253,0.08417232671253,0.02840632926312571,0.24665190190536218,0.027787037705069847
498,SH600121,0.30241579806460656,-0.7598415994041023,0.7598415994041023,-0.2862478195803402,1.099865043767251,0.6984617661361218,-0.1519683198808205,0.1519683198808205,-0.05724956391606804,0.21997300875345022,0.13969235322722437
499,SH688508,0.30168487955536544,0.8143626584762662,-0.8143626584762662,0.7452456460311662,0.6034865393089528,0.15969221243670806,0.16287253169525326,-0.16287253169525326,0.14904912920623323,0.12069730786179056,0.031938442487341616
500,SZ002242,0.30104844498650757,1.0777054035964242,-1.0777054035964242,1.1046040517122608,0.30249615375491656,0.09814201946536046,0.21554108071928485,-0.21554108071928485,0.22092081034245217,0.06049923075098332,0.01962840389307209
501,SH603090,0.30078610510716963,0.12238409188821628,-0.12238409188821628,0.18458470585606648,0.5690582649182536,0.750287554761528,0.024476818377643258,-0.024476818377643258,0.036916941171213295,0.11381165298365073,0.1500575109523056
502,SZ001319,0.30062955125520185,0.8857818701008147,-0.8857818701008147,0.8476818213570982,0.8918591890169711,-0.23639325409805995,0.17715637402016293,-0.17715637402016293,0.16953636427141966,0.17837183780339425,-0.047278650819611995
503,SH605366,0.3002037052148011,0.826698059251187,-0.826698059251187,0.9985905781075645,0.6391624980858798,-0.13673455011943902,0.1653396118502374,-0.1653396118502374,0.1997181156215129,0.12783249961717597,-0.027346910023887807
504,SH688609,0.29734849940814445,1.0677255431610297,-1.0677255431610297,0.8750365212474304,0.7463859687236631,-0.13467999293037125,0.21354510863220597,-0.21354510863220597,0.17500730424948607,0.14927719374473264,-0.02693599858607425
505,SZ002734,0.29721809648964803,0.22551142567521007,-0.22551142567521007,0.5273513567587843,1.0774390263046607,-0.11869990061520476,0.04510228513504202,-0.04510228513504202,0.10547027135175686,0.21548780526093214,-0.023739980123040953
506,SZ002882,0.29615708569121507,0.2044129566749712,-0.2044129566749712,0.1698584188828572,0.8830338746092344,0.4278931349639837,0.040882591334994244,-0.040882591334994244,0.03397168377657144,0.1766067749218469,0.08557862699279674
507,SH688531,0.29525964019628237,0.451213996587008,-0.451213996587008,0.9078299483947763,0.5487876815461556,0.019680571040479926,0.0902427993174016,-0.0902427993174016,0.18156598967895526,0.10975753630923113,0.003936114208095985
508,SZ002918,0.29449171179271216,0.6769149876192305,-0.6769149876192305,0.2711911548708907,0.9388486926695768,0.26241871142309314,0.1353829975238461,-0.1353829975238461,0.05423823097417814,0.18776973853391538,0.052483742284618634
509,SZ301018,0.2943974193064465,0.36138163422654673,-0.36138163422654673,-0.12314205887930381,1.0407133248126696,0.5544158305988665,0.07227632684530935,-0.07227632684530935,-0.024628411775860764,0.20814266496253395,0.1108831661197733
510,SH688621,0.2930758155206836,0.9141558175619987,-0.9141558175619987,0.6666276925575135,0.8532297949531663,-0.05447840990726213,0.18283116351239975,-0.18283116351239975,0.13332553851150272,0.17064595899063328,-0.010895681981452427
511,SH688029,0.2924231650789899,0.8577969779241397,-0.8577969779241397,0.6720148457271911,0.8197437352751192,-0.029642755607360908,0.17155939558482794,-0.17155939558482794,0.13440296914543823,0.16394874705502385,-0.005928551121472182
512,SZ001330,0.2916260183736987,-0.2111600772122957,0.2111600772122957,-0.12554776198103026,1.0856375214755305,0.4980403323739934,-0.04223201544245914,0.04223201544245914,-0.025109552396206054,0.2171275042951061,0.0996080664747987
513,SZ002785,0.2913960917942948,0.5683813267977159,-0.5683813267977159,0.3075498432354912,0.8857697794201056,0.2636608363158771,0.11367626535954319,-0.11367626535954319,0.06150996864709825,0.17715395588402114,0.05273216726317542
514,SH600545,0.2913048572621742,1.044585531712929,-1.044585531712929,0.8191976799977359,0.7058297182035037,-0.06850311189036866,0.20891710634258578,-0.20891710634258578,0.16383953599954718,0.14116594364070076,-0.013700622378073733
515,SZ000603,0.29118496651241266,0.3663583251921211,-0.3663583251921211,0.17600819808126367,0.8454527700678209,0.4344638644129785,0.07327166503842422,-0.07327166503842422,0.035201639616252736,0.1690905540135642,0.08689277288259571
516,SZ300395,0.29102430740449614,0.3547840874343206,-0.3547840874343206,0.5995720085938842,0.8335902392741442,0.021959289154452295,0.07095681748686412,-0.07095681748686412,0.11991440171877683,0.16671804785482885,0.004391857830890459
517,SH688486,0.29091857045618713,1.0249595350074368,-1.0249595350074368,1.0693240578351728,0.37860904941078954,0.00665974503497315,0.20499190700148737,-0.20499190700148737,0.21386481156703457,0.07572180988215792,0.0013319490069946302
518,SZ002483,0.290688690174905,-0.3003759293135365,0.3003759293135365,0.8313626754898299,0.5777470304295781,0.04433374495511694,-0.060075185862707305,0.060075185862707305,0.166272535097966,0.11554940608591563,0.008866748991023387
519,SH688710,0.2902040127452544,0.7317443084666683,-0.7317443084666683,1.144619845220216,-0.09794878786405019,0.40434900637010635,0.14634886169333367,-0.14634886169333367,0.22892396904404322,-0.01958975757281004,0.08086980127402127
520,SZ002798,0.28970934300944534,0.04361669400049043,-0.04361669400049043,0.5087010572943338,1.0573023885843926,-0.1174567308314996,0.008723338800098087,-0.008723338800098087,0.10174021145886676,0.21146047771687854,-0.02349134616629992
521,SH603686,0.2892846839115927,0.7089825463919659,-0.7089825463919659,0.8463779552546324,0.8354137196408694,-0.2353682553375385,0.14179650927839318,-0.14179650927839318,0.1692755910509265,0.1670827439281739,-0.0470736510675077
522,SZ300938,0.28913216205446735,0.5132877439329125,-0.5132877439329125,1.1067914292715102,0.35135513056625844,-0.012485749565432143,0.10265754878658251,-0.10265754878658251,0.22135828585430206,0.07027102611325169,-0.0024971499130864287
523,SH688159,0.28806351278823616,0.9354023781844395,-0.9354023781844395,0.49111098220668536,0.9561400230797936,-0.006933441345298055,0.1870804756368879,-0.1870804756368879,0.09822219644133708,0.19122800461595874,-0.001386688269059611
524,SZ002357,0.28784281151037183,-0.29179526936030975,0.29179526936030975,0.6230126644853812,0.8450620184907743,-0.028860625424296214,-0.05835905387206195,0.05835905387206195,0.12460253289707623,0.16901240369815487,-0.005772125084859243
525,SZ002730,0.2874949105106969,0.38934783614944346,-0.38934783614944346,0.472369949236547,0.8202678509912743,0.14483675232566323,0.07786956722988869,-0.07786956722988869,0.09447398984730941,0.16405357019825487,0.028967350465132647
526,SZ001212,0.28748226939814514,1.1226354159509386,-1.1226354159509386,0.7720056080360287,0.6567248818113418,0.00868085714335499,0.22452708319018774,-0.22452708319018774,0.15440112160720576,0.13134497636226836,0.001736171428670998
527,SZ002281,0.28708163675840215,0.4759651193480644,-0.4759651193480644,0.7969519491050775,0.3075227478603575,0.3309334868265757,0.09519302386961288,-0.09519302386961288,0.1593903898210155,0.0615045495720715,0.06618669736531514
528,SZ002403,0.28485738620357726,-1.4324370496879337,1.4324370496879337,0.46739988625267587,0.1975650340614536,0.7593220107037568,-0.28648740993758676,0.28648740993758676,0.09347997725053518,0.039513006812290724,0.15186440214075136
529,SH688458,0.2847535861171739,0.6917501009017608,-0.6917501009017608,0.35888983909856303,1.0606902597806063,0.0041878317067000305,0.13835002018035217,-0.13835002018035217,0.07177796781971262,0.21213805195612126,0.0008375663413400062
530,SH688244,0.28437840661505087,0.8933948037462353,-0.8933948037462353,0.418153679461212,0.40892047178813,0.5948178818259121,0.17867896074924705,-0.17867896074924705,0.0836307358922424,0.08178409435762601,0.11896357636518243
531,SH601996,0.28319754576300404,0.34605098672537,-0.34605098672537,0.511305654530963,1.238848747359636,-0.3341666730755786,0.069210197345074,-0.069210197345074,0.1022611309061926,0.2477697494719272,-0.06683333461511573
532,SH603124,0.2825580763300386,0.5414733728251461,-0.5414733728251461,1.1277776822051644,0.10682257746770295,0.17819012197732573,0.10829467456502923,-0.10829467456502923,0.22555553644103288,0.02136451549354059,0.035638024395465144
533,SZ301007,0.2819236991861398,0.2378229146326787,-0.2378229146326787,0.25945753650790426,1.2792347526888022,-0.12907379326600768,0.047564582926535745,-0.047564582926535745,0.051891507301580854,0.25584695053776046,-0.025814758653201538
534,SH600316,0.2804205857278784,0.10196098001129641,-0.10196098001129641,0.4866974344172654,1.1339207523113861,-0.2185152580892592,0.020392196002259284,-0.020392196002259284,0.09733948688345308,0.22678415046227723,-0.043703051617851846
535,SZ300005,0.27821112883645455,0.9343805512803547,-0.9343805512803547,0.7991221609340884,0.40820122241140216,0.18373226083678215,0.18687611025607095,-0.18687611025607095,0.1598244321868177,0.08164024448228044,0.03674645216735643
536,SH600722,0.27783258797153,-1.225727364043298,1.225727364043298,-0.9684865962641895,1.5357236831136463,0.8219258530081932,-0.24514547280865961,0.24514547280865961,-0.19369731925283792,0.3071447366227293,0.16438517060163865
537,SH603067,0.27700847774009213,-0.19631482471395803,0.19631482471395803,0.9461130948235015,0.3078019960442227,0.1311272978327363,-0.039262964942791606,0.039262964942791606,0.1892226189647003,0.06156039920884454,0.02622545956654726
538,SZ002831,0.2766455608806527,0.1993788170248386,-0.1993788170248386,0.8232713375435783,0.7480778875343429,-0.18812142067465792,0.03987576340496772,-0.03987576340496772,0.16465426750871567,0.14961557750686857,-0.03762428413493159
539,SH603119,0.276298974369207,0.2922481954955376,-0.2922481954955376,0.7916504763273056,0.47638085153342047,0.11346354398530867,0.058449639099107525,-0.058449639099107525,0.15833009526546113,0.0952761703066841,0.022692708797061735
540,SZ300308,0.275953555826318,0.33873263651458824,-0.33873263651458824,1.0328956494611494,0.11469877843142234,0.2321733512390181,0.06774652730291765,-0.06774652730291765,0.2065791298922299,0.02293975568628447,0.04643467024780362
541,SH603175,0.2756536786063303,0.6252312890759228,-0.6252312890759228,1.0482422729392555,0.5965844930597151,-0.2665583729673192,0.12504625781518458,-0.12504625781518458,0.2096484545878511,0.11931689861194301,-0.053311674593463844
542,SZ002025,0.2742132182856268,1.081853925851725,-1.081853925851725,0.7009150982817726,0.5869710696695559,0.08317992347680513,0.21637078517034503,-0.21637078517034503,0.14018301965635452,0.1173942139339112,0.016635984695361025
543,SH600479,0.27350082997908937,-1.1807360095645818,1.1807360095645818,-0.6276097544873385,0.9416103667364122,1.053503537646373,-0.23614720191291638,0.23614720191291638,-0.1255219508974677,0.18832207334728246,0.2107007075292746
544,SH688668,0.27333701839835306,0.3576174098931676,-0.3576174098931676,0.5061908811613589,0.5758221261263899,0.2846720847040164,0.07152348197863352,-0.07152348197863352,0.10123817623227178,0.11516442522527799,0.056934416940803284
545,SH603255,0.2733054285912317,0.6865797243576266,-0.6865797243576266,0.12194773087795684,1.0052282703357183,0.2393511417424832,0.13731594487152532,-0.13731594487152532,0.02438954617559137,0.20104565406714367,0.04787022834849664
546,SZ300399,0.27235749851586993,-0.11935907120650875,0.11935907120650875,-0.0563513112228484,1.1232334209074284,0.2949053828947694,-0.02387181424130175,0.02387181424130175,-0.01127026224456968,0.2246466841814857,0.058981076578953885
547,SH688478,0.2717283051894829,1.5115313906977916,-1.5115313906977916,0.9281551635206301,-0.19676901434043115,0.6272553767672154,0.30230627813955835,-0.30230627813955835,0.18563103270412604,-0.039353802868086235,0.1254510753534431
548,SZ300776,0.2714342627871313,0.6510548748578657,-0.6510548748578657,1.0015439267640935,0.172516909482277,0.1831104776892858,0.13021097497157316,-0.13021097497157316,0.2003087853528187,0.0345033818964554,0.03662209553785716
549,SZ300411,0.2712438260753563,0.20442774106956557,-0.20442774106956557,0.4154364408596746,1.0966197544259628,-0.1558370649088561,0.04088554821391312,-0.04088554821391312,0.08308728817193493,0.21932395088519258,-0.031167412981771222
550,SH688611,0.27088482227410354,0.7206036667537974,-0.7206036667537974,0.5398093560720312,0.4202248266860143,0.3943899286124721,0.14412073335075948,-0.14412073335075948,0.10796187121440624,0.08404496533720286,0.07887798572249442
551,SZ300569,0.27075723761328424,0.9474090699094858,-0.9474090699094858,0.9236386655699123,0.6416807544543175,-0.21153323195780865,0.18948181398189717,-0.18948181398189717,0.18472773311398247,0.1283361508908635,-0.04230664639156173
552,SH603499,0.27067889685479146,0.08626784182182115,-0.08626784182182115,0.48451866835810137,1.135581786441883,-0.2667059705260268,0.01725356836436423,-0.01725356836436423,0.09690373367162028,0.2271163572883766,-0.05334119410520536
553,SZ300502,0.26982868977995517,0.5020038154218744,-0.5020038154218744,0.9612240640749359,0.2044980101973312,0.18342137462750877,0.1004007630843749,-0.1004007630843749,0.19224481281498718,0.04089960203946624,0.036684274925501754
554,SH605118,0.26944427932242093,0.25805775029317934,-0.25805775029317934,0.08373193511021595,0.9980381916191036,0.265451269882785,0.05161155005863587,-0.05161155005863587,0.01674638702204319,0.19960763832382072,0.053090253976557006
555,SZ000690,0.2691471595951351,0.1285108313049962,-0.1285108313049962,0.8559361201035889,0.7536767966270116,-0.2638771187549251,0.025702166260999238,-0.025702166260999238,0.1711872240207178,0.15073535932540233,-0.05277542375098502
556,SH688479,0.2688312381862057,0.18123592616140374,-0.18123592616140374,0.6952432760473121,0.2815027950103554,0.36741011987336086,0.03624718523228075,-0.03624718523228075,0.1390486552094624,0.056300559002071086,0.07348202397467217
557,SH603020,0.2685395497002503,0.5043318205297409,-0.5043318205297409,0.7145683213337012,0.6784893527352649,-0.05035992556771462,0.10086636410594818,-0.10086636410594818,0.14291366426674024,0.13569787054705298,-0.010071985113542924
558,SZ002949,0.2667209083278532,-0.3845891842342912,0.3845891842342912,-0.28422843954048677,1.0075572607249546,0.6102757204547983,-0.07691783684685825,0.07691783684685825,-0.05684568790809735,0.20151145214499092,0.12205514409095966
559,SZ300666,0.2666806077471796,1.0768032765284579,-1.0768032765284579,1.1572044947132958,0.03339125532393572,0.1428072886986665,0.2153606553056916,-0.2153606553056916,0.23144089894265918,0.006678251064787144,0.0285614577397333
560,SZ000565,0.26647006799763956,-0.2762275265198566,0.2762275265198566,0.427000911335968,0.4325381872936889,0.47281124135854086,-0.05524550530397132,0.05524550530397132,0.0854001822671936,0.0865076374587378,0.09456224827170817
561,SZ002343,0.26620855530692705,-0.22645935323860056,0.22645935323860056,0.3300738410728206,0.8718498654505686,0.12911907001124592,-0.04529187064772011,0.04529187064772011,0.06601476821456413,0.17436997309011373,0.025823814002249187
562,SZ300517,0.26572953109376646,-0.19095129920609166,0.19095129920609166,0.4754273275964044,0.9235178653549754,-0.07029753748254731,-0.038190259841218335,0.038190259841218335,0.09508546551928088,0.18470357307099508,-0.014059507496509464
563,SZ300657,0.2653965833759281,0.8523315915848524,-0.8523315915848524,0.6247821140436061,0.4640147916490735,0.23818601118696084,0.17046631831697048,-0.17046631831697048,0.12495642280872121,0.09280295832981471,0.04763720223739217
564,SH600744,0.2641516317914954,0.8744816096535258,-0.8744816096535258,0.933740597917744,0.3907842014690923,-0.0037666404293591814,0.17489632193070517,-0.17489632193070517,0.1867481195835488,0.07815684029381847,-0.0007533280858718363
565,SZ300975,0.26394142974919216,1.1042726097131261,-1.1042726097131261,0.8789192580330975,0.46481215303009854,-0.02402426231723526,0.22085452194262523,-0.22085452194262523,0.1757838516066195,0.09296243060601972,-0.0048048524634470525
566,SZ002518,0.2633368172252503,0.7388069613372525,-0.7388069613372525,0.5601801556182848,0.8431511572266949,-0.08664722671872815,0.14776139226745053,-0.14776139226745053,0.11203603112365697,0.16863023144533898,-0.01732944534374563
567,SH603001,0.26320010569243035,0.23693401980680096,-0.23693401980680096,0.12992799905938343,1.1647876834024637,0.021284846000304457,0.04738680396136019,-0.04738680396136019,0.02598559981187669,0.23295753668049277,0.004256969200060892
568,SH688581,0.2631795517159312,1.109802683988414,-1.109802683988414,0.9316401836999204,0.48319854322924405,-0.09894096834950845,0.22196053679768282,-0.22196053679768282,0.1863280367399841,0.09663970864584881,-0.019788193669901692
569,SZ300819,0.26298687822792516,0.8314860695452131,-0.8314860695452131,0.8132936775955205,0.6696653061206457,-0.16802459257654062,0.16629721390904262,-0.16629721390904262,0.16265873551910412,0.13393306122412915,-0.03360491851530813
570,SH600256,0.2625714628647482,-0.1722276250362834,0.1722276250362834,0.634047299307083,0.8012413673949408,-0.12243135237828309,-0.03444552500725668,0.03444552500725668,0.12680945986141662,0.16024827347898818,-0.02448627047565662
571,SH603390,0.2625414091310787,0.3018587934152687,-0.3018587934152687,0.7145683213337012,0.6230250594929762,-0.024886335171283823,0.06037175868305375,-0.06037175868305375,0.14291366426674024,0.12460501189859524,-0.004977267034256765
572,SZ300907,0.26247106705533285,0.4832658947663379,-0.4832658947663379,0.6440416471181206,0.6378099316364151,0.03050375652212824,0.09665317895326758,-0.09665317895326758,0.12880832942362413,0.12756198632728302,0.0061007513044256485
573,SH688612,0.2623070218345103,-0.3084792133841992,0.3084792133841992,0.8083959081730457,0.5040253283162474,-0.0008861273167415954,-0.06169584267683984,0.06169584267683984,0.16167918163460915,0.10080506566324948,-0.0001772254633483191
574,SH603888,0.2619978776280142,0.6423321385582358,-0.6423321385582358,0.8156288040608808,0.7435082674951011,-0.24914768341591112,0.12846642771164715,-0.12846642771164715,0.16312576081217617,0.14870165349902023,-0.04982953668318223
575,SZ300632,0.2618800480904292,0.5237849948963494,-0.5237849948963494,0.7868958870705395,0.3547280887896382,0.16777626459196823,0.10475699897926989,-0.10475699897926989,0.1573791774141079,0.07094561775792764,0.03355525291839365
576,SZ301008,0.2617042092471444,-0.5222695814445233,0.5222695814445233,0.5381655635336937,0.06770179955852504,0.7026536831435031,-0.10445391628890466,0.10445391628890466,0.10763311270673875,0.013540359911705008,0.1405307366287006
577,SH688630,0.2611304007957384,0.7990856186870784,-0.7990856186870784,1.1226190933512132,0.03936018828787637,0.14367272233960235,0.1598171237374157,-0.1598171237374157,0.22452381867024265,0.007872037657575276,0.02873454446792047
578,SZ000626,0.26086981302873136,-0.62659365475401,0.62659365475401,0.1252815502071979,0.7937091955209872,0.38535831941547166,-0.125318730950802,0.125318730950802,0.02505631004143958,0.15874183910419745,0.07707166388309433
579,SZ002862,0.2605666430859662,-0.19934108037223505,0.19934108037223505,0.3578065858617906,0.8524889687387742,0.09253766082926598,-0.039868216074447016,0.039868216074447016,0.07156131717235813,0.17049779374775487,0.018507532165853196
580,SZ001209,0.2597220886956507,0.4054692584947375,-0.4054692584947375,0.5176439028652263,0.8084538062587365,-0.027487265645709306,0.0810938516989475,-0.0810938516989475,0.10352878057304526,0.1616907612517473,-0.0054974531291418615
581,SZ300623,0.2596673175491785,0.9936067246860971,-0.9936067246860971,0.6949035285799666,0.7739709022030641,-0.17053784303713837,0.19872134493721944,-0.19872134493721944,0.13898070571599333,0.15479418044061283,-0.034107568607427675
582,SZ002623,0.2595270109992703,0.72987410740593,-0.72987410740593,0.8156316049086133,0.8155792618776163,-0.3335758117898782,0.14597482148118598,-0.14597482148118598,0.16312632098172267,0.16311585237552328,-0.06671516235797564
583,SZ300401,0.25929747221221683,0.04488664663798011,-0.04488664663798011,0.6650566892015014,0.27454781868054123,0.35688285317904156,0.008977329327596022,-0.008977329327596022,0.13301133784030028,0.05490956373610825,0.07137657063580831
584,SZ002222,0.25884185495185463,0.6197725337570841,-0.6197725337570841,0.5252178961304552,0.7199257090221689,0.049065669606649154,0.12395450675141682,-0.12395450675141682,0.10504357922609105,0.14398514180443378,0.009813133921329832
585,SH600522,0.258297106608928,0.5827349203523873,-0.5827349203523873,0.6061489194233657,0.6397564628250726,0.04558015079620158,0.11654698407047746,-0.11654698407047746,0.12122978388467315,0.12795129256501453,0.009116030159240316
586,SH603377,0.2582608248517385,0.47144513609457755,-0.47144513609457755,0.6611340431101349,0.7448222255804589,-0.11465214443190126,0.09428902721891552,-0.09428902721891552,0.132226808622027,0.14896444511609178,-0.022930428886380253
587,SH603088,0.25796406875108796,0.2899678677749004,-0.2899678677749004,0.28226913623904587,1.1114948866940293,-0.10394367917763547,0.05799357355498008,-0.05799357355498008,0.056453827247809174,0.22229897733880588,-0.020788735835527095
588,SH688103,0.25765298357584876,0.8796669862781797,-0.8796669862781797,0.7749302964469672,0.4787698608141251,0.034564760618151634,0.17593339725563595,-0.17593339725563595,0.15498605928939346,0.09575397216282502,0.006912952123630327
589,SZ300816,0.25710713440308874,-0.3959047368669671,0.3959047368669671,-0.31511755654859386,1.2679510303821706,0.3327021981818669,-0.07918094737339343,0.07918094737339343,-0.06302351130971877,0.2535902060764341,0.06654043963637339
